Match ID,Innings Number,From Over,To Over,Powerplay Type
419138,2,0.1,5.6,mandatory
1535464,1,0.1,5.6,mandatory
1535464,2,0.1,5.6,mandatory
548310,1,0.1,5.6,mandatory
548310,2,0.1,5.6,mandatory
598008,1,0.1,5.7,mandatory
598008,2,0.1,5.7,mandatory
1216495,1,0.1,5.6,mandatory
1216495,2,0.1,5.7,mandatory
1529294,1,0.1,5.6,mandatory
1529294,2,0.1,5.6,mandatory
336017,1,0.1,5.8,mandatory
336017,2,0.1,5.6,mandatory
548347,1,0.1,5.6,mandatory
548347,2,0.1,5.9,mandatory
1359498,1,0.1,5.6,mandatory
1359498,2,0.1,5.6,mandatory
392222,1,0.1,5.6,mandatory
392222,2,0.1,5.6,mandatory
1359532,1,0.1,5.6,mandatory
1359532,2,0.1,5.6,mandatory
1254062,1,0.1,5.6,mandatory
1254062,2,0.1,5.6,mandatory
1359477,1,0.1,5.6,mandatory
1359477,2,0.1,5.6,mandatory
1426311,1,0.1,5.6,mandatory
1426311,2,0.1,5.6,mandatory
336001,1,0.1,5.6,mandatory
336001,2,0.1,5.6,mandatory
548351,1,0.1,5.6,mandatory
548351,2,0.1,5.6,mandatory
598049,1,0.1,5.6,mandatory
598049,2,0.1,5.6,mandatory
1422128,1,0.1,5.6,mandatory
1422128,2,0.1,5.6,mandatory
1254074,1,0.1,5.6,mandatory
1254074,2,0.1,5.6,mandatory
1359524,1,0.1,5.6,mandatory
1359524,2,0.1,5.6,mandatory
392234,1,0.1,5.6,mandatory
392234,2,0.1,5.6,mandatory
1527674,1,0.1,5.6,mandatory
1527674,2,0.1,5.6,mandatory
1426307,1,0.1,5.6,mandatory
1426307,2,0.1,5.7,mandatory
1136575,1,0.1,5.6,mandatory
1136575,2,0.1,5.6,mandatory
1473465,1,0.1,5.6,mandatory
1473465,2,0.1,5.7,mandatory
548306,1,0.1,5.6,mandatory
548306,2,0.1,5.6,mandatory
1216529,1,0.1,5.6,mandatory
1216529,2,0.1,5.6,mandatory
734039,1,0.1,5.6,mandatory
734039,2,0.1,5.6,mandatory
1529282,1,0.1,5.6,mandatory
1529282,2,0.1,5.6,mandatory
1254111,1,0.1,5.6,mandatory
1254111,2,0.1,5.6,mandatory
1426262,1,0.1,5.6,mandatory
1426262,2,0.1,5.6,mandatory
1359504,1,0.1,5.6,mandatory
1359504,2,0.1,5.6,mandatory
392214,1,0.1,5.6,mandatory
392214,2,0.1,4.6,mandatory
548371,1,0.1,5.6,mandatory
548371,2,0.1,5.6,mandatory
598069,1,0.1,5.8,mandatory
598069,2,0.1,5.6,mandatory
336021,1,0.1,5.7,mandatory
336021,2,0.1,5.4,mandatory
1082639,1,0.1,5.6,mandatory
1082639,2,0.1,5.6,mandatory
419159,1,0.1,5.6,mandatory
419159,2,0.1,5.7,mandatory
1304085,1,0.1,5.6,mandatory
1304085,2,0.1,5.6,mandatory
734019,1,0.1,5.7,mandatory
734019,2,0.1,5.7,mandatory
1529308,1,0.1,5.6,mandatory
1529308,2,0.1,5.6,mandatory
1473500,1,0.1,5.6,mandatory
1473500,2,0.1,5.6,mandatory
548326,1,0.1,5.6,mandatory
548326,2,0.1,5.8,mandatory
1216509,1,0.1,5.6,mandatory
1216509,2,0.1,5.6,mandatory
392185,1,0.1,5.6,mandatory
392185,2,0.1,5.6,mandatory
1473445,1,0.1,5.7,mandatory
1473445,2,0.1,5.6,mandatory
829793,1,0.1,5.7,mandatory
829793,2,0.1,5.6,mandatory
1304093,1,0.1,5.6,mandatory
1304093,2,0.1,5.6,mandatory
548330,1,0.1,5.7,mandatory
548330,2,0.1,5.6,mandatory
598028,1,0.1,5.6,mandatory
598028,2,0.1,5.6,mandatory
829785,1,0.1,5.8,mandatory
829785,2,0.1,5.6,mandatory
1473453,1,0.1,5.7,mandatory
1473453,2,0.1,5.6,mandatory
419118,1,0.1,5.6,mandatory
419118,2,0.1,5.6,mandatory
1181766,1,0.1,5.6,mandatory
1181766,2,0.1,5.6,mandatory
1254107,1,0.1,5.6,mandatory
1254107,2,0.1,5.6,mandatory
392202,1,0.1,5.6,mandatory
392202,2,0.1,5.6,mandatory
1359512,1,0.1,5.8,mandatory
1359512,2,0.1,5.6,mandatory
1426274,1,0.1,5.6,mandatory
1426274,2,0.1,5.6,mandatory
548367,1,0.1,5.7,mandatory
548367,2,0.1,5.7,mandatory
336037,1,0.1,5.6,mandatory
336037,2,0.1,5.6,mandatory
1082592,1,0.1,5.6,mandatory
1082592,2,0.1,5.6,mandatory
734023,1,0.1,5.6,mandatory
734023,2,0.1,5.6,mandatory
1304115,1,0.1,5.6,mandatory
1304115,2,0.1,5.6,mandatory
1175361,1,0.1,5.6,mandatory
1175361,2,0.1,5.6,mandatory
1529298,1,0.1,5.6,mandatory
1529298,2,0.1,5.7,mandatory
1529277,1,0.1,5.6,mandatory
1529277,2,0.1,5.6,mandatory
1178416,1,0.1,5.6,mandatory
1178416,2,0.1,5.6,mandatory
1304050,1,0.1,5.7,mandatory
1304050,2,0.1,5.7,mandatory
733973,1,0.1,5.6,mandatory
733973,2,0.1,5.7,mandatory
419134,1,0.1,5.6,mandatory
419134,2,0.1,5.6,mandatory
501236,1,0.1,5.6,mandatory
501236,2,0.1,5.6,mandatory
1473490,1,0.1,5.6,mandatory
1473490,2,0.1,5.6,mandatory
1136580,1,0.1,5.6,mandatory
1136580,2,0.1,5.6,mandatory
1216499,1,0.1,5.6,mandatory
1216499,2,0.1,5.7,mandatory
598004,1,0.1,5.6,mandatory
598004,2,0.1,5.6,mandatory
1216533,1,0.1,5.6,mandatory
1216533,2,0.1,5.6,mandatory
1359494,1,0.1,5.6,mandatory
1359494,2,0.1,5.6,mandatory
1527681,1,0.1,5.6,mandatory
1527681,2,0.1,5.6,mandatory
980977,1,0.1,5.6,mandatory
980977,2,0.1,5.6,mandatory
1136611,1,0.1,5.6,mandatory
1136611,2,0.1,5.6,mandatory
1254081,1,0.1,5.6,mandatory
1254081,2,0.1,5.6,mandatory
1082603,1,0.1,5.6,mandatory
1082603,2,0.1,5.6,mandatory
501261,1,0.1,5.6,mandatory
501261,2,0.1,5.6,mandatory
419163,1,0.1,5.7,mandatory
419163,2,0.1,5.6,mandatory
598053,1,0.1,5.6,mandatory
598053,2,0.1,5.6,mandatory
1422132,1,0.1,5.6,mandatory
1422132,2,0.1,5.6,mandatory
829711,1,0.1,5.6,mandatory
829711,2,0.1,5.6,mandatory
1359482,1,0.1,5.6,mandatory
1359482,2,0.1,5.6,mandatory
392238,1,0.1,5.6,mandatory
392238,2,0.1,5.6,mandatory
1359528,1,0.1,5.6,mandatory
1359528,2,0.1,5.7,mandatory
1254078,1,0.1,5.6,mandatory
1254078,2,0.1,5.6,mandatory
1370350,1,0.1,5.6,mandatory
1370350,2,0.1,5.6,mandatory
1254097,1,0.1,5.7,mandatory
1254097,2,0.1,5.6,mandatory
1136607,1,0.1,5.6,mandatory
1136607,2,0.1,5.6,mandatory
980961,1,0.1,5.6,mandatory
980961,2,0.1,5.6,mandatory
1527678,1,0.1,5.6,mandatory
1527678,2,0.1,5.6,mandatory
1082615,1,0.1,5.6,mandatory
1082615,2,0.1,5.6,mandatory
829707,1,0.1,5.7,mandatory
829707,2,0.1,5.6,mandatory
1422124,1,0.1,5.6,mandatory
1422124,2,0.1,5.6,mandatory
598045,1,0.1,5.6,mandatory
598045,2,0.1,5.6,mandatory
1304103,1,0.1,5.6,mandatory
1304103,2,0.1,5.6,mandatory
734035,1,0.1,5.6,mandatory
734035,2,0.1,5.6,mandatory
1178400,1,0.1,5.6,mandatory
1178400,2,0.1,5.6,mandatory
1473469,1,0.1,5.6,mandatory
1473469,2,0.1,5.7,mandatory
1136579,1,0.1,5.6,mandatory
1136579,2,0.1,5.6,mandatory
1082642,1,0.1,5.6,mandatory
1082642,2,0.1,5.7,mandatory
501220,1,0.1,5.6,mandatory
501220,2,0.1,5.6,mandatory
419122,1,0.1,5.8,mandatory
419122,2,0.1,5.6,mandatory
1216525,1,0.1,5.7,mandatory
1216525,2,0.1,5.6,mandatory
1178396,1,0.1,5.6,mandatory
1178396,2,0.1,5.7,mandatory
598012,1,0.1,5.6,mandatory
598012,2,0.1,5.6,mandatory
1136596,1,0.1,5.6,mandatory
1136596,2,0.1,5.7,mandatory
1473486,1,0.1,5.6,mandatory
1473486,2,0.1,5.6,mandatory
